,BE_Metro_Micro_Indicator,BE_Census_Tract,BE_Block_Group,BE_Actual_Location_Employment_Size5,BE_Actual_Location_Sales_Volume,BE_Business_Credit_Score,BE_Square_Footage8,BE_White_Collar_Percentage_Formatted,BE_yellow_pages_number_of_years,web_address_LOCATIONS.AUTOVALUE.COM,web_address_MERLINS.COM,web_address_NAPAAUTOCARE.COM,web_address_other_url_sites,metro_ind_1.0,metro_ind_2.0,sic_codes_5172,sic_codes_5511,sic_codes_5531,sic_codes_5541,sic_codes_7532,sic_codes_7534,sic_codes_7538,sic_codes_7549,sic_codes_nan,sic_codes_other_sic_codes,naics_codes_441110,naics_codes_441120,naics_codes_441310,naics_codes_441320,naics_codes_447190,naics_codes_811111,naics_codes_811121,naics_codes_811191,naics_codes_811198,naics_codes_nan,naics_codes_other_naics_codes,employment_size_codes_B,employment_size_codes_C,employment_size_codes_D,employment_size_codes_E,employment_size_codes_F,employment_size_codes_other_employment_size_codes,sales_vol_desc_$10-20 MILLION,sales_vol_desc_$2.5-5 MILLION,sales_vol_desc_$20-50 MILLION,sales_vol_desc_$5-10 MILLION,sales_vol_desc_$50-100 MILLION,"sales_vol_desc_$500,000-1 MILLION","sales_vol_desc_LESS THAN $500,000",sales_vol_desc_other_employment_size_codes,business_status_2.0,business_status_9.0,business_status_other_business_status_codes,public_private_other_private_public_codes,public_private_other_low_asset_size_codes,public_filing_Y,yellow_page_306.0,yellow_page_4530.0,yellow_page_4601.0,yellow_page_4604.0,yellow_page_4606.0,yellow_page_4630.0,yellow_page_4706.0,yellow_page_4708.0,yellow_page_4802.0,yellow_page_4825.0,yellow_page_5002.0,yellow_page_5004.0,yellow_page_5025.0,yellow_page_5200.0,yellow_page_5202.0,yellow_page_5230.0,yellow_page_5300.0,yellow_page_5400.0,yellow_page_6404.0,yellow_page_7008.0,yellow_page_8704.0,yellow_page_10202.0,yellow_page_13102.0,yellow_page_20241.0,yellow_page_20600.0,yellow_page_20806.0,yellow_page_22205.0,yellow_page_24802.0,yellow_page_27516.0,yellow_page_30002.0,yellow_page_30804.0,yellow_page_30808.0,yellow_page_31108.0,yellow_page_31908.0,yellow_page_34206.0,yellow_page_36106.0,yellow_page_36305.0,yellow_page_36722.0,yellow_page_36825.0,yellow_page_38306.0,yellow_page_38308.0,yellow_page_44112.0,yellow_page_45802.0,yellow_page_45900.0,yellow_page_48523.0,yellow_page_48708.0,yellow_page_49106.0,yellow_page_49902.0,yellow_page_49949.0,yellow_page_50008.0,yellow_page_54506.0,yellow_page_55810.0,yellow_page_56206.0,yellow_page_56428.0,yellow_page_57213.0,yellow_page_57300.0,yellow_page_57308.0,yellow_page_57400.0,yellow_page_58305.0,yellow_page_58704.0,yellow_page_58902.0,yellow_page_59100.0,yellow_page_71104.0,yellow_page_71704.0,yellow_page_71908.0,yellow_page_72002.0,yellow_page_72704.0,yellow_page_73105.0,yellow_page_74206.0,yellow_page_74408.0,yellow_page_74469.0,yellow_page_74802.0,yellow_page_75404.0,yellow_page_75602.0,yellow_page_75610.0,yellow_page_75700.0,yellow_page_81004.0,yellow_page_81008.0,yellow_page_81608.0,yellow_page_82903.0,yellow_page_86406.0,yellow_page_86504.0,yellow_page_87504.0,yellow_page_87708.0,yellow_page_87900.0,yellow_page_88102.0,yellow_page_88306.0,yellow_page_88620.0,yellow_page_88702.0,yellow_page_88800.0,yellow_page_88806.0,yellow_page_88904.0,yellow_page_89102.0,yellow_page_89403.0,yellow_page_93100.0,affluent_neighborhood_Y,big_business_Y,growing_shrinking_indicator_other_growing_shrinking_indicator_codes,high_income_Y,high_tech_Y,medium_business_Y,small_business_Y,result
1774,1.1165100847482499,853210.8385416949,2.2330201694964997,90.04805203366452,40811.80504576399,97.01932855927976,7.4174495762587505,29.35946389841949,11.145772288202746,0.0,0.0,0.0,1.0,0.8834899152517501,0.11651008474824986,0.0,0.0,0.0,0.11651008474824986,0.0,0.0,0.0,0.0,0.0,0.8834899152517501,0.0,0.0,0.0,0.0,0.11651008474824986,0.0,0.0,0.0,0.0,0.0,0.8834899152517501,0.11651008474824986,0.0,0.0,0.0,0.8834899152517501,0.0,0.11651008474824986,0.0,0.8834899152517501,0.0,0.0,0.0,0.0,0.0,0.11651008474824986,0.8834899152517501,0.0,0.11651008474824986,0.0,0.11651008474824986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8834899152517501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11651008474824986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8834899152517501,0.11651008474824986,1.0,0.0,0.0,0.11651008474824986,0
1775,1.9107210915922146,122537.50645625417,3.821442183184429,15.392217390331828,14157.289445073686,83.51774144293235,3.4463945420389273,65.89317021324187,32.58946947298979,0.0,0.0,0.0,1.0,0.0892789084077854,0.9107210915922146,0.0,0.0,0.0,0.9107210915922146,0.0,0.0,0.0,0.0,0.0,0.0892789084077854,0.0,0.0,0.0,0.0,0.9107210915922146,0.0,0.0,0.0,0.0,0.0,0.0892789084077854,0.9107210915922146,0.0,0.0,0.0,0.0892789084077854,0.0,0.9107210915922146,0.0,0.0892789084077854,0.0,0.0,0.0,0.0,0.0,0.9107210915922146,0.0892789084077854,0.0,0.9107210915922146,0.0,0.9107210915922146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892789084077854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107210915922146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0892789084077854,0.9107210915922146,1.0,0.0,0.0,0.9107210915922146,0
1776,0.17750549315079844,878379.3930122697,1.7100219726031938,84.37951660272974,57305.96762166426,97.6449890136984,7.112472534246008,54.37260436986517,31.177505493150797,0.0,0.0,0.0,1.0,0.17750549315079844,0.0,0.0,0.0,0.0,0.17750549315079844,0.0,0.0,0.0,0.0,0.0,0.8224945068492016,0.0,0.0,0.0,0.0,0.17750549315079844,0.0,0.0,0.0,0.0,0.0,0.8224945068492016,0.0,0.17750549315079844,0.0,0.0,0.8224945068492016,0.0,0.0,0.0,0.0,0.17750549315079844,0.8224945068492016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17750549315079844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8224945068492016,1.0,0.17750549315079844,0.0,0.17750549315079844,0.0,0
1777,2.0,40428.35984347905,3.9992260298874385,7.035989610234111,11178.999448937731,82.00696573101305,3.001934925281404,69.99613014943719,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0003869850562807642,0.0,0.9996130149437192,0.0,0.0,0.0,0.0,0.0,0.0,0.0003869850562807642,0.0,0.0,0.0,0.9996130149437192,0.0,0.0,0.0,0.0,0.0,0.0,0.9996130149437192,0.0,0.0,0.0,0.0003869850562807642,0.0,0.9996130149437192,0.0,0.0,0.0,0.0003869850562807642,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9996130149437192,0.0,0.0,0.0,0.0,0.0,0.0,0.0003869850562807642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996130149437192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003869850562807642,1.0,0.9996130149437192,0.0,0.0,0.9996130149437192,0
1778,1.0,459840.62176484143,4.945622076707485,13.613211724344618,7477.554462110563,96.05437792329252,3.0906298721541923,69.16620517618144,31.56497661365988,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9818740255691616,0.0,0.0,0.0,0.0,0.0,0.01812597443083841,0.0,0.0,0.0,0.0,0.9818740255691616,0.0,0.0,0.0,0.0,0.0,0.01812597443083841,0.0,0.9818740255691616,0.0,0.0,0.01812597443083841,0.0,0.0,0.0,0.01812597443083841,0.9818740255691616,0.0,0.0,0.0,0.0,0.9818740255691616,0.01812597443083841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01812597443083841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818740255691616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01812597443083841,0.01812597443083841,0.9818740255691616,1.0,0.0,0.9818740255691616,0.0,0
1779,1.346055659532583,666495.2744146368,2.0,100.65394434046742,49203.76684660648,99.34605565953258,8.0,36.45800374317299,17.343502807379743,0.0,0.0,0.0,1.0,0.653944340467417,0.346055659532583,0.0,0.346055659532583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653944340467417,0.346055659532583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653944340467417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.653944340467417,0.0,0.346055659532583,0.0,0.0,0.0,0.346055659532583,0.653944340467417,0.0,0.346055659532583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346055659532583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653944340467417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.346055659532583,0.653944340467417,0.0,0.0,0.0,0
1780,1.7895317036068548,289851.51365840196,2.0,100.21046829639315,54947.22509341237,99.78953170360685,8.0,52.42314132984677,29.317355997385075,0.0,0.0,0.0,1.0,0.21046829639314535,0.7895317036068547,0.0,0.7895317036068547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21046829639314535,0.7895317036068547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21046829639314535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21046829639314535,0.0,0.7895317036068547,0.0,0.0,0.0,0.7895317036068547,0.21046829639314535,0.0,0.7895317036068547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7895317036068547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21046829639314535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7895317036068547,0.21046829639314535,0.0,0.0,0.0,0
1781,0.13469740362117133,883251.2981894143,1.5387896144846853,7.673487018105857,4064.2968214066896,93.40409221086351,1.2693948072423427,70.0,34.59590778913648,0.0,0.0,0.0,1.0,0.13469740362117133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653025963788287,0.13469740362117133,0.0,0.0,0.0,0.0,0.0,0.8653025963788287,0.0,0.13469740362117133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8653025963788287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653025963788287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13469740362117133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653025963788287,0.0,1.0,1.0,0.0,0.13469740362117133,0.8653025963788287,0
1782,0.6939813811355819,609760.2836713837,3.7759255245423278,38.92963846006879,25585.05153341483,96.61203723772884,4.5300930943220905,64.18564624157605,31.693981381135583,0.0,0.0,0.0,1.0,0.6939813811355819,0.0,0.0,0.0,0.0,0.6939813811355819,0.0,0.0,0.0,0.0,0.0,0.30601861886441806,0.0,0.0,0.0,0.0,0.6939813811355819,0.0,0.0,0.0,0.0,0.0,0.30601861886441806,0.0,0.6939813811355819,0.0,0.0,0.30601861886441806,0.0,0.0,0.0,0.0,0.6939813811355819,0.30601861886441806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939813811355819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30601861886441806,1.0,0.6939813811355819,0.0,0.6939813811355819,0.0,0
1783,2.0,38672.72074721733,2.0,100.0,69881.15711786808,100.0,8.0,24.86731644060989,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09916196001563826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008380399843617,0.09916196001563826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008380399843617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09916196001563826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09916196001563826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008380399843617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09916196001563826,1.0,0.09916196001563826,0.9008380399843617,0.0,0.0,0.0,0
1784,1.2013634921351697,382237.295783602,4.39590952359449,29.71998730789494,17035.978570313848,96.80545396854068,4.006817460675849,67.9863650786483,32.60409047640551,0.0,0.0,0.0,1.0,0.7986365078648302,0.2013634921351698,0.0,0.2013634921351698,0.0,0.7986365078648302,0.0,0.0,0.0,0.0,0.0,0.0,0.2013634921351698,0.0,0.0,0.0,0.7986365078648302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7986365078648302,0.0,0.0,0.2013634921351698,0.0,0.0,0.0,0.0,0.7986365078648302,0.2013634921351698,0.0,0.0,0.0,1.0,0.0,0.0,0.2013634921351698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2013634921351698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7986365078648302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2013634921351698,0.2013634921351698,1.0,0.7986365078648302,0.0,0.7986365078648302,0.0,0
1785,1.5359885718408193,462091.42475959024,2.0,100.46401142815918,58927.305119497236,99.53598857184082,8.0,22.392034284477543,22.471691439702123,0.0,0.0,0.0,1.0,0.4640114281591806,0.5359885718408194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4640114281591806,0.0,0.5359885718408194,0.0,0.0,0.0,0.5359885718408194,0.4640114281591806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4640114281591806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5359885718408194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4640114281591806,1.0,0.0,1.0,0.0,0.0,0.0,0
1786,1.691117917582082,317867.67202393827,2.0,100.30888208241792,63038.69816967792,99.69111791758208,8.0,21.926646247253753,26.660183774716216,0.0,0.0,0.0,1.0,0.3088820824179179,0.6911179175820821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3088820824179179,0.0,0.6911179175820821,0.0,0.0,0.0,0.6911179175820821,0.3088820824179179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3088820824179179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911179175820821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3088820824179179,1.0,0.0,1.0,0.0,0.0,0.0,0
1787,0.1662822186785491,880803.1218507884,1.0831411093392744,14.732123168552533,8132.363560929021,93.58198776537492,1.5819877653749215,69.16858890660725,35.0,0.0,0.0,0.0,1.0,0.0,0.08314110933927454,0.0,0.08314110933927454,0.0,0.9168588906607255,0.0,0.0,0.0,0.0,0.0,0.0,0.08314110933927454,0.0,0.0,0.0,0.9168588906607255,0.0,0.0,0.0,0.0,0.0,0.0,0.9168588906607255,0.0,0.0,0.0,0.08314110933927454,0.0,0.0,0.9168588906607255,0.0,0.0,0.08314110933927454,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08314110933927454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168588906607255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08314110933927454,1.0,0.9168588906607255,0.0,0.0,0.9168588906607255,0
1788,0.9193074507148489,961231.133257637,1.9193074507148489,100.91930745071485,46617.14521251106,98.91930745071485,8.0,26.17869883069908,9.855928633558477,0.0,0.0,0.0,1.0,0.9193074507148489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9193074507148489,0.0,0.08069254928515113,0.0,0.0,0.0,0.08069254928515113,0.9193074507148489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9193074507148489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9193074507148489,1.0,0.08069254928515113,0.9193074507148489,0.0,0.0,0.0,0
1789,2.0,32202.515196479166,2.309765013190221,85.59592688665472,61922.13712387128,97.21211488128802,7.2255874670244475,28.589242823160415,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1548825065951105,0.0,0.0,0.0,0.0,0.0,0.8451174934048895,0.0,0.0,0.0,0.0,0.1548825065951105,0.0,0.0,0.0,0.0,0.0,0.8451174934048895,0.1548825065951105,0.0,0.0,0.0,0.8451174934048895,0.0,0.1548825065951105,0.0,0.0,0.0,0.8451174934048895,0.0,0.0,0.0,1.0,0.0,0.0,0.1548825065951105,0.0,0.1548825065951105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548825065951105,0.0,0.8451174934048895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548825065951105,0.8451174934048895,0.1548825065951105,1.0,0.0,0.0,0.1548825065951105,0
